acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_id,type,uri,valence,0
0.301,https://api.spotify.com/v1/audio-analysis/5cHPAqi6V5JPMy0vqS4lK6,0.927,132907.0,0.497,5cHPAqi6V5JPMy0vqS4lK6,0.0,7.0,0.106,-9.062,1.0,0.426,130.013,4.0,https://api.spotify.com/v1/tracks/5cHPAqi6V5JPMy0vqS4lK6,5cHPAqi6V5JPMy0vqS4lK6,audio_features,spotify:track:5cHPAqi6V5JPMy0vqS4lK6,0.675,
0.0301,https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE,0.443,193090.0,0.582,7rpNuuoMbid56XkDsx2FjE,0.0,2.0,0.127,-6.02,1.0,0.0482,147.589,4.0,https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE,7rpNuuoMbid56XkDsx2FjE,audio_features,spotify:track:7rpNuuoMbid56XkDsx2FjE,0.239,
0.26,https://api.spotify.com/v1/audio-analysis/6SPgp2qK3fb4wPX1SldrNf,0.748,157133.0,0.789,6SPgp2qK3fb4wPX1SldrNf,0.0,2.0,0.13,-4.579,1.0,0.105,147.957,4.0,https://api.spotify.com/v1/tracks/6SPgp2qK3fb4wPX1SldrNf,6SPgp2qK3fb4wPX1SldrNf,audio_features,spotify:track:6SPgp2qK3fb4wPX1SldrNf,0.67,
0.375,https://api.spotify.com/v1/audio-analysis/1h0pnN5qyrpfQMnwrGzuCu,0.65,183484.0,0.589,1h0pnN5qyrpfQMnwrGzuCu,3.57e-05,11.0,0.128,-8.02,0.0,0.0649,160.031,4.0,https://api.spotify.com/v1/tracks/1h0pnN5qyrpfQMnwrGzuCu,1h0pnN5qyrpfQMnwrGzuCu,audio_features,spotify:track:1h0pnN5qyrpfQMnwrGzuCu,0.438,
0.0714,https://api.spotify.com/v1/audio-analysis/79EVtighsMYkWahVb9MnF8,0.743,171210.0,0.753,79EVtighsMYkWahVb9MnF8,3.02e-06,1.0,0.088,-4.479,1.0,0.0424,157.046,4.0,https://api.spotify.com/v1/tracks/79EVtighsMYkWahVb9MnF8,79EVtighsMYkWahVb9MnF8,audio_features,spotify:track:79EVtighsMYkWahVb9MnF8,0.697,
0.115,https://api.spotify.com/v1/audio-analysis/0wsfdPl7p3yKjQBmHQsaDn,0.664,179759.0,0.743,0wsfdPl7p3yKjQBmHQsaDn,0.0,5.0,0.34,-7.114,1.0,0.206,161.885,4.0,https://api.spotify.com/v1/tracks/0wsfdPl7p3yKjQBmHQsaDn,0wsfdPl7p3yKjQBmHQsaDn,audio_features,spotify:track:0wsfdPl7p3yKjQBmHQsaDn,0.534,
0.265,https://api.spotify.com/v1/audio-analysis/62uolmVjOio9xIfwDM1ZvC,0.782,180234.0,0.644,62uolmVjOio9xIfwDM1ZvC,0.0,1.0,0.122,-5.559,0.0,0.162,129.972,4.0,https://api.spotify.com/v1/tracks/62uolmVjOio9xIfwDM1ZvC,62uolmVjOio9xIfwDM1ZvC,audio_features,spotify:track:62uolmVjOio9xIfwDM1ZvC,0.434,
0.237,https://api.spotify.com/v1/audio-analysis/47IXLhp3c6mu7NqvpuhuLi,0.703,180675.0,0.653,47IXLhp3c6mu7NqvpuhuLi,0.0,11.0,0.199,-6.226,0.0,0.079,140.044,4.0,https://api.spotify.com/v1/tracks/47IXLhp3c6mu7NqvpuhuLi,47IXLhp3c6mu7NqvpuhuLi,audio_features,spotify:track:47IXLhp3c6mu7NqvpuhuLi,0.414,
0.0564,https://api.spotify.com/v1/audio-analysis/2sGF7DBXvL2GjkbG606m1G,0.723,176283.0,0.726,2sGF7DBXvL2GjkbG606m1G,0.000126,1.0,0.057,-3.835,0.0,0.0472,100.051,4.0,https://api.spotify.com/v1/tracks/2sGF7DBXvL2GjkbG606m1G,2sGF7DBXvL2GjkbG606m1G,audio_features,spotify:track:2sGF7DBXvL2GjkbG606m1G,0.962,
0.00438,https://api.spotify.com/v1/audio-analysis/0HIj0uo7zaFIpkzUIkDlmL,0.933,174067.0,0.556,0HIj0uo7zaFIpkzUIkDlmL,0.0,9.0,0.114,-6.115,1.0,0.216,106.01,4.0,https://api.spotify.com/v1/tracks/0HIj0uo7zaFIpkzUIkDlmL,0HIj0uo7zaFIpkzUIkDlmL,audio_features,spotify:track:0HIj0uo7zaFIpkzUIkDlmL,0.504,
0.255,https://api.spotify.com/v1/audio-analysis/4nlvKIIetOWGIMyhjQXgOZ,0.56,139663.0,0.865,4nlvKIIetOWGIMyhjQXgOZ,0.000153,1.0,0.083,-1.148,1.0,0.0909,159.96,4.0,https://api.spotify.com/v1/tracks/4nlvKIIetOWGIMyhjQXgOZ,4nlvKIIetOWGIMyhjQXgOZ,audio_features,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,0.424,
0.0111,https://api.spotify.com/v1/audio-analysis/3tnJIJVNuVziKgY38J2HZP,0.448,168379.0,0.492,3tnJIJVNuVziKgY38J2HZP,0.0,1.0,0.382,-9.736,1.0,0.474,163.806,4.0,https://api.spotify.com/v1/tracks/3tnJIJVNuVziKgY38J2HZP,3tnJIJVNuVziKgY38J2HZP,audio_features,spotify:track:3tnJIJVNuVziKgY38J2HZP,0.552,
0.445,https://api.spotify.com/v1/audio-analysis/0cbO20ZF2lFflZGnNUHhGB,0.724,185143.0,0.693,0cbO20ZF2lFflZGnNUHhGB,0.0,7.0,0.389,-5.379,0.0,0.0798,139.986,4.0,https://api.spotify.com/v1/tracks/0cbO20ZF2lFflZGnNUHhGB,0cbO20ZF2lFflZGnNUHhGB,audio_features,spotify:track:0cbO20ZF2lFflZGnNUHhGB,0.713,
0.0182,https://api.spotify.com/v1/audio-analysis/6ikDZX0oc8EKGj2vdMAEDv,0.606,207617.0,0.613,6ikDZX0oc8EKGj2vdMAEDv,0.0,4.0,0.125,-6.758,1.0,0.0306,123.943,4.0,https://api.spotify.com/v1/tracks/6ikDZX0oc8EKGj2vdMAEDv,6ikDZX0oc8EKGj2vdMAEDv,audio_features,spotify:track:6ikDZX0oc8EKGj2vdMAEDv,0.258,
0.0907,https://api.spotify.com/v1/audio-analysis/6Ms3n5sUl0Bzg3bMCtUEAw,0.593,236462.0,0.612,6Ms3n5sUl0Bzg3bMCtUEAw,1.99e-06,5.0,0.0898,-6.39,0.0,0.0325,94.019,4.0,https://api.spotify.com/v1/tracks/6Ms3n5sUl0Bzg3bMCtUEAw,6Ms3n5sUl0Bzg3bMCtUEAw,audio_features,spotify:track:6Ms3n5sUl0Bzg3bMCtUEAw,0.387,
0.18,https://api.spotify.com/v1/audio-analysis/2aWVaW1p2kUc5yuKwBmRJi,0.899,125302.0,0.691,2aWVaW1p2kUc5yuKwBmRJi,0.000451,0.0,0.135,-7.554,1.0,0.0497,107.951,4.0,https://api.spotify.com/v1/tracks/2aWVaW1p2kUc5yuKwBmRJi,2aWVaW1p2kUc5yuKwBmRJi,audio_features,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,0.865,
0.29,https://api.spotify.com/v1/audio-analysis/38HkYfvnhHLLB5Yaj2VpZg,0.752,175297.0,0.729,38HkYfvnhHLLB5Yaj2VpZg,1.27e-06,1.0,0.0783,-5.436,1.0,0.174,134.038,4.0,https://api.spotify.com/v1/tracks/38HkYfvnhHLLB5Yaj2VpZg,38HkYfvnhHLLB5Yaj2VpZg,audio_features,spotify:track:38HkYfvnhHLLB5Yaj2VpZg,0.366,
0.0119,https://api.spotify.com/v1/audio-analysis/0DrFTaAX2srXPkuag35djb,0.591,158805.0,0.841,0DrFTaAX2srXPkuag35djb,0.0,4.0,0.395,-4.351,0.0,0.0304,109.034,4.0,https://api.spotify.com/v1/tracks/0DrFTaAX2srXPkuag35djb,0DrFTaAX2srXPkuag35djb,audio_features,spotify:track:0DrFTaAX2srXPkuag35djb,0.392,
0.402,https://api.spotify.com/v1/audio-analysis/1qCmZnC1FUpNgOydIzqIPC,0.756,221467.0,0.554,1qCmZnC1FUpNgOydIzqIPC,0.0,6.0,0.158,-4.24,0.0,0.0342,117.992,4.0,https://api.spotify.com/v1/tracks/1qCmZnC1FUpNgOydIzqIPC,1qCmZnC1FUpNgOydIzqIPC,audio_features,spotify:track:1qCmZnC1FUpNgOydIzqIPC,0.596,
0.00153,https://api.spotify.com/v1/audio-analysis/3jf3c9EOFam6Q15sho0XWw,0.592,200029.0,0.884,3jf3c9EOFam6Q15sho0XWw,0.0,1.0,0.0699,-3.689,1.0,0.0554,82.225,4.0,https://api.spotify.com/v1/tracks/3jf3c9EOFam6Q15sho0XWw,3jf3c9EOFam6Q15sho0XWw,audio_features,spotify:track:3jf3c9EOFam6Q15sho0XWw,0.772,
0.0218,https://api.spotify.com/v1/audio-analysis/1PL4eTnRS9bdjDtPJrmj3Y,0.518,206506.0,0.871,1PL4eTnRS9bdjDtPJrmj3Y,0.0,8.0,0.364,-9.109,1.0,0.362,91.653,4.0,https://api.spotify.com/v1/tracks/1PL4eTnRS9bdjDtPJrmj3Y,1PL4eTnRS9bdjDtPJrmj3Y,audio_features,spotify:track:1PL4eTnRS9bdjDtPJrmj3Y,0.847,
0.326,https://api.spotify.com/v1/audio-analysis/4z2JaAVPemYJhFKm7e32RA,0.907,106031.0,0.332,4z2JaAVPemYJhFKm7e32RA,0.0168,1.0,0.109,-9.828,1.0,0.0836,99.998,4.0,https://api.spotify.com/v1/tracks/4z2JaAVPemYJhFKm7e32RA,4z2JaAVPemYJhFKm7e32RA,audio_features,spotify:track:4z2JaAVPemYJhFKm7e32RA,0.277,
0.0288,https://api.spotify.com/v1/audio-analysis/23jEeXRyrjFbfs2Q8tBwdI,0.661,193697.0,0.873,23jEeXRyrjFbfs2Q8tBwdI,0.00164,0.0,0.136,-3.333,1.0,0.0482,146.943,4.0,https://api.spotify.com/v1/tracks/23jEeXRyrjFbfs2Q8tBwdI,23jEeXRyrjFbfs2Q8tBwdI,audio_features,spotify:track:23jEeXRyrjFbfs2Q8tBwdI,0.687,
0.00146,https://api.spotify.com/v1/audio-analysis/0kPmcPPkjoyfLhUwHLWrk0,0.515,200040.0,0.731,0kPmcPPkjoyfLhUwHLWrk0,9.59e-05,1.0,0.0897,-5.934,1.0,0.0592,171.004,4.0,https://api.spotify.com/v1/tracks/0kPmcPPkjoyfLhUwHLWrk0,0kPmcPPkjoyfLhUwHLWrk0,audio_features,spotify:track:0kPmcPPkjoyfLhUwHLWrk0,0.336,
